ticker,name,sleeve,region,country,exchange,currency,asset_type,sector,industry,market_cap_usd,market_cap_rank,as_of_date,source,source_url,data_provider,investable,benchmark_only,signal_only,include,proxy_type,source_method,notes
ENEL.MI,Enel,global_equity_europe,Europe,Italy,BIT: ENEL,EUR,equity,Utilities,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
ENI.MI,Eni,global_equity_europe,Europe,Italy,BIT: ENI,EUR,equity,Energy,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
EL.PA,EssilorLuxottica,global_equity_europe,Europe,France,Euronext: EI,EUR,equity,Health Care,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
RACE.MI,Ferrari,global_equity_europe,Europe,Netherlands,BIT: RACE,EUR,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
RMS.PA,Hermès,global_equity_europe,Europe,France,Euronext: RMS,EUR,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
IBE.MC,Iberdrola,global_equity_europe,Europe,Spain,BMAD: IBE,EUR,equity,Utilities,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
ITX.MC,Inditex,global_equity_europe,Europe,Spain,BMAD: ITX,EUR,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
IFX.DE,Infineon Technologies,global_equity_europe,Europe,Germany,FWB: IFX,EUR,equity,Information Technology,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
INGA.AS,ING Group,global_equity_europe,Europe,Netherlands,Euronext: INGA,EUR,equity,Financials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
ISP.MI,Intesa Sanpaolo,global_equity_europe,Europe,Italy,BIT: ISP,EUR,equity,Financials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
