ticker,name,sleeve,region,country,exchange,currency,asset_type,sector,industry,market_cap_usd,market_cap_rank,as_of_date,source,source_url,data_provider,investable,benchmark_only,signal_only,include,proxy_type,source_method,notes
DSTKF.IS,DESTEK FİNANS FAKTORİNG A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
DOHOL.IS,DOĞAN ŞİRKETLER GRUBU HOLDİNG A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
DOAS.IS,DOĞUŞ OTOMOTİV SERVİS VE TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
EFOR.IS,EFOR YATIRIM SANAYİ TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
ECILC.IS,EİS ECZACIBAŞI İLAÇ SINAİ VE FİNANSAL YATIRIMLAR SANAYİ VE TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
EKGYO.IS,EMLAK KONUT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
ENJSA.IS,ENERJİSA ENERJİ A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
ENERY.IS,ENERYA ENERJİ A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
ENKAI.IS,ENKA İNŞAAT VE SANAYİ A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
EREGL.IS,EREĞLİ DEMİR VE ÇELİK FABRİKALARI T.A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
