ticker,name,sleeve,region,country,exchange,currency,asset_type,sector,industry,market_cap_usd,market_cap_rank,as_of_date,source,source_url,data_provider,investable,benchmark_only,signal_only,include,proxy_type,source_method,notes
RTO.L,Rentokil Initial,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Support services,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
RIO.L,Rio Tinto,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Mining,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
RR.L,Rolls-Royce Holdings,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Aerospace & defence,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SGE.L,Sage Group,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Software & computer services,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SBRY.L,Sainsbury's,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Food & drug retailing,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SDR.L,Schroders,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Financial services,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SMT.L,Scottish Mortgage Investment Trust,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Collective investments,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SGRO.L,Segro,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Real estate investment trusts,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SVT.L,Severn Trent,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Multiline utilities,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SHEL.L,Shell plc,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Oil & gas producers,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SMIN.L,Smiths Group,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,General industrials,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SN.L,Smith & Nephew,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Health care equipment & supplies,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SPX.L,Spirax Group,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Industrial engineering,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SSE.L,SSE plc,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Electrical utilities & independent power producers,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
STAN.L,Standard Chartered,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Banks,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
SDLF.L,Standard Life,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Life insurance,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
STJ.L,St. James's Place,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Financial services,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
TSCO.L,Tesco,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Food & drug retailing,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
BBOX.L,Tritax Big Box REIT,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Real Estate Investment Trusts,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
ULVR.L,Unilever,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Personal goods,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
UU.L,United Utilities,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Multiline utilities,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
VOD.L,Vodafone Group,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Mobile telecommunications,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
WEIR.L,Weir Group,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Industrial goods and services,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
WTB.L,Whitbread,global_equity_uk,Europe,United Kingdom,London Stock Exchange,GBP,equity,Retail hospitality,,,,2026-06-30,Wikipedia FTSE 100 constituents,https://en.wikipedia.org/wiki/FTSE_100_Index,public_web_source,True,False,False,True,direct_listing,index_proxy,FTSE 100 index proxy retrieved 2026-06-30; Yahoo suffix .L applied for price lookup.
