ticker,name,exchange,country,currency,source,source_url,as_of_date,data_provider,market_cap_usd,market_cap_rank,sector,industry,notes,source_method,rank_universe,rank_method
DELL,Dell Technologies Inc.,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/DELL,2026-07-02,Yahoo Finance via yfinance,274772049920.0,54,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
TXN,Texas Instruments Incorporated,NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/TXN,2026-07-02,Yahoo Finance via yfinance,271580790784.0,55,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
IBM,International Business Machines,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/IBM,2026-07-02,Yahoo Finance via yfinance,269042171904.0,56,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
WFC,Wells Fargo & Company,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/WFC,2026-07-02,Yahoo Finance via yfinance,262992691200.0,57,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
RTX,RTX Corporation,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/RTX,2026-07-02,Yahoo Finance via yfinance,258266939392.0,58,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
LIN,Linde plc,NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/LIN,2026-07-02,Yahoo Finance via yfinance,246685401088.0,59,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
C,"Citigroup, Inc.",NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/C,2026-07-02,Yahoo Finance via yfinance,239002501120.0,60,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
MRVL,"Marvell Technology, Inc.",NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/MRVL,2026-07-02,Yahoo Finance via yfinance,238194229248.0,61,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
AXP,American Express Company,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/AXP,2026-07-02,Yahoo Finance via yfinance,237449609216.0,62,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BABA,Alibaba Group Holding Limited,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BABA,2026-07-02,Yahoo Finance via yfinance,235201888256.0,63,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
MUFG,"Mitsubishi UFJ Financial Group,",NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/MUFG,2026-07-02,Yahoo Finance via yfinance,228582211584.0,64,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
NVO,Novo Nordisk A/S,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/NVO,2026-07-02,Yahoo Finance via yfinance,215897735168.0,65,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SHEL,Shell PLC,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SHEL,2026-07-02,Yahoo Finance via yfinance,212252524544.0,66,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
APH,Amphenol Corporation,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/APH,2026-07-02,Yahoo Finance via yfinance,211870990336.0,67,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ANET,"Arista Networks, Inc.",NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ANET,2026-07-02,Yahoo Finance via yfinance,209802805248.0,68,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BHP,BHP Group Limited,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BHP,2026-07-02,Yahoo Finance via yfinance,208867180544.0,69,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
WDC,Western Digital Corporation,NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/WDC,2026-07-02,Yahoo Finance via yfinance,206247460864.0,70,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
STX,Seagate Technology Holdings PLC,NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/STX,2026-07-02,Yahoo Finance via yfinance,205212139520.0,71,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
TD,Toronto Dominion Bank (The),NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/TD,2026-07-02,Yahoo Finance via yfinance,201963225088.0,72,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
TM,Toyota Motor Corporation,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/TM,2026-07-02,Yahoo Finance via yfinance,200895299584.0,73,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SAN,"Banco Santander, S.A. Sponsored",NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SAN,2026-07-02,Yahoo Finance via yfinance,197986811904.0,74,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
CRWD,"CrowdStrike Holdings, Inc.",NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/CRWD,2026-07-02,Yahoo Finance via yfinance,196712415232.0,75,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
AMGN,Amgen Inc.,NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/AMGN,2026-07-02,Yahoo Finance via yfinance,195012788224.0,76,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
PEP,"Pepsico, Inc.",NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/PEP,2026-07-02,Yahoo Finance via yfinance,192957382656.0,77,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
QCOM,QUALCOMM Incorporated,NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/QCOM,2026-07-02,Yahoo Finance via yfinance,191743672320.0,78,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
MCD,McDonald's Corporation,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/MCD,2026-07-02,Yahoo Finance via yfinance,191431589888.0,79,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
TMO,Thermo Fisher Scientific Inc,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/TMO,2026-07-02,Yahoo Finance via yfinance,190764449792.0,80,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
GLW,Corning Incorporated,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/GLW,2026-07-02,Yahoo Finance via yfinance,189882531840.0,81,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
APP,Applovin Corporation,NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/APP,2026-07-02,Yahoo Finance via yfinance,189674815488.0,82,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ADI,"Analog Devices, Inc.",NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ADI,2026-07-02,Yahoo Finance via yfinance,189467115520.0,83,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SAP,SAP  SE,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SAP,2026-07-02,Yahoo Finance via yfinance,187627077632.0,84,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
TMUS,"T-Mobile US, Inc.",NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/TMUS,2026-07-02,Yahoo Finance via yfinance,187286339584.0,85,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
NEE,"NextEra Energy, Inc.",NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/NEE,2026-07-02,Yahoo Finance via yfinance,180133740544.0,86,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
VZ,Verizon Communications Inc.,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/VZ,2026-07-02,Yahoo Finance via yfinance,175331721216.0,87,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BA,Boeing Company (The),NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BA,2026-07-02,Yahoo Finance via yfinance,172307120128.0,88,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
DE,Deere & Company,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/DE,2026-07-02,Yahoo Finance via yfinance,169527443456.0,89,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
TJX,"TJX Companies, Inc. (The)",NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/TJX,2026-07-02,Yahoo Finance via yfinance,167197016064.0,90,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SCHW,Charles Schwab Corporation (The,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SCHW,2026-07-02,Yahoo Finance via yfinance,166574391296.0,91,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
TTE,TotalEnergies SE,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/TTE,2026-07-02,Yahoo Finance via yfinance,166290538496.0,92,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
DIS,Walt Disney Company (The),NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/DIS,2026-07-02,Yahoo Finance via yfinance,166201507840.0,93,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
UNP,Union Pacific Corporation,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/UNP,2026-07-02,Yahoo Finance via yfinance,164891983872.0,94,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
UBS,UBS Group AG Registered,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/UBS,2026-07-02,Yahoo Finance via yfinance,162972467200.0,95,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
WELL,Welltower Inc.,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/WELL,2026-07-02,Yahoo Finance via yfinance,162494447616.0,96,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ABT,Abbott Laboratories,NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ABT,2026-07-02,Yahoo Finance via yfinance,160560332800.0,97,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ETN,"Eaton Corporation, PLC",NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ETN,2026-07-02,Yahoo Finance via yfinance,160099975168.0,98,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BLK,"BlackRock, Inc.",NYQ,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BLK,2026-07-02,Yahoo Finance via yfinance,159653429248.0,99,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SHOP,Shopify Inc.,NMS,United States,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SHOP,2026-07-02,Yahoo Finance via yfinance,157833740288.0,100,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance US equities on NMS/NYQ sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
