ticker,name,exchange,country,currency,source,source_url,as_of_date,data_provider,market_cap_usd,market_cap_rank,sector,industry,notes,source_method,rank_universe,rank_method
FB20.F,Meta Platforms Inc.           R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/FB20.F,2026-07-02,Yahoo Finance via yfinance,1294213658882.22,44,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SSU.F,SAMSUNG ELECTRONICS CO. LTD.  R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SSU.F,2026-07-02,Yahoo Finance via yfinance,1285656156228.84,45,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1MU.MI,MICRON TECHNOLOGY,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1MU.MI,2026-07-02,Yahoo Finance via yfinance,1205757435372.75,46,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
MTE.DE,MICRON TECHNOLOGY INC.        R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/MTE.DE,2026-07-02,Yahoo Finance via yfinance,1199586532420.25,47,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
MTE.F,MICRON TECHNOLOGY INC.        R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/MTE.F,2026-07-02,Yahoo Finance via yfinance,1168475244834.22,48,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
HY9H.F,SK Hynix Inc.                 R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/HY9H.F,2026-07-02,Yahoo Finance via yfinance,1131242961622.52,49,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BRYN.F,Berkshire Hathaway Inc.       R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BRYN.F,2026-07-02,Yahoo Finance via yfinance,1084073749179.89,50,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BRYN.DE,Berkshire Hathaway Inc.       R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BRYN.DE,2026-07-02,Yahoo Finance via yfinance,1081373158539.38,51,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1BRK.MI,BERKSHIRE HATHAWAY B,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1BRK.MI,2026-07-02,Yahoo Finance via yfinance,1079286226599.14,52,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
LLY.SW,LILLY ELI,EBS,Europe exchange listing,CHF,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/LLY.SW,2026-07-02,Yahoo Finance via yfinance,1069313558345.01,53,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=CHF; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BRK.SW,BERKSHIRE HATH-B,EBS,Europe exchange listing,CHF,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BRK.SW,2026-07-02,Yahoo Finance via yfinance,1065361808641.77,54,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=CHF; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BRH.F,BERKSHIRE HATHAWAY INC.       R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BRH.F,2026-07-02,Yahoo Finance via yfinance,1063900968956.31,55,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
LLY.DE,Eli Lilly and Company         R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/LLY.DE,2026-07-02,Yahoo Finance via yfinance,1062172191090.97,56,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1LLY.MI,ELI LILLY & COMPANY,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1LLY.MI,2026-07-02,Yahoo Finance via yfinance,1060548076872.17,57,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
LLY.F,Eli Lilly and Company         R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/LLY.F,2026-07-02,Yahoo Finance via yfinance,1056081706820.56,58,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BRHF.F,Berkshire Hathaway Inc.       R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BRHF.F,2026-07-02,Yahoo Finance via yfinance,979278508425.95,59,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
LLY0.F,Eli Lilly and Company         R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/LLY0.F,2026-07-02,Yahoo Finance via yfinance,974956339962.92,60,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1AMD.MI,ADVANCED MICRO DEVICES,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1AMD.MI,2026-07-02,Yahoo Finance via yfinance,906528545888.67,61,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
AMD.DE,ADVANCED MICRO DEVICES INC.   R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/AMD.DE,2026-07-02,Yahoo Finance via yfinance,905878930041.11,62,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
AMD.F,ADVANCED MICRO DEVICES INC.   R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/AMD.F,2026-07-02,Yahoo Finance via yfinance,898918461846.23,63,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1JPM.MI,J.P. MORGAN CHASE & CO.,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1JPM.MI,2026-07-02,Yahoo Finance via yfinance,892916303846.33,64,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
CMC.DE,JPMorgan Chase & Co.          R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/CMC.DE,2026-07-02,Yahoo Finance via yfinance,892458782717.12,65,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
CMC.F,JPMorgan Chase & Co.          R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/CMC.F,2026-07-02,Yahoo Finance via yfinance,879800897075.55,66,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
WMT.F,Walmart Inc.                  R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/WMT.F,2026-07-02,Yahoo Finance via yfinance,861393001064.38,67,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
WMT.DE,Walmart Inc.                  R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/WMT.DE,2026-07-02,Yahoo Finance via yfinance,857860099444.16,68,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1WMT.MI,WALMART,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1WMT.MI,2026-07-02,Yahoo Finance via yfinance,856773104437.86,69,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SSUN.F,SAMSUNG ELECTRONICS CO. LTD.  R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SSUN.F,2026-07-02,Yahoo Finance via yfinance,838666368185.14,70,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
AMD0.F,Advanced Micro Devices Inc.   R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/AMD0.F,2026-07-02,Yahoo Finance via yfinance,834481015921.52,71,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
WMTD.F,Walmart Inc.                  R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/WMTD.F,2026-07-02,Yahoo Finance via yfinance,832414375151.53,72,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
CMCI.F,JPMorgan Chase & Co.          R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/CMCI.F,2026-07-02,Yahoo Finance via yfinance,796942873158.25,73,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ASML.SW,"ASML HOLDING    EO -,09",EBS,Europe exchange listing,CHF,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ASML.SW,2026-07-02,Yahoo Finance via yfinance,753949559670.77,74,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=CHF; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ASME.DE,ASML Holding N.V.             A,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ASME.DE,2026-07-02,Yahoo Finance via yfinance,728103809886.98,75,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1ASML.MI,ASML,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1ASML.MI,2026-07-02,Yahoo Finance via yfinance,723892049262.08,76,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ASMF.F,ASML Holding N.V.             A,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ASMF.F,2026-07-02,Yahoo Finance via yfinance,721698439478.25,77,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ASML.AS,ASML HOLDING,AMS,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ASML.AS,2026-07-02,Yahoo Finance via yfinance,720206814665.2,78,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ASM.F,ASML Holding N.V.             R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ASM.F,2026-07-02,Yahoo Finance via yfinance,719609418741.08,79,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ASME.F,ASML Holding N.V.             A,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ASME.F,2026-07-02,Yahoo Finance via yfinance,716872497953.83,80,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
INTC.SW,INTEL CORP,EBS,Europe exchange listing,CHF,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/INTC.SW,2026-07-02,Yahoo Finance via yfinance,671027993807.01,81,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=CHF; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
3V64.F,VISA Inc.                     R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/3V64.F,2026-07-02,Yahoo Finance via yfinance,666746817245.84,82,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1V.MI,VISA - CLASSE A,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1V.MI,2026-07-02,Yahoo Finance via yfinance,666638647404.44,83,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
3V64.DE,VISA Inc.                     R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/3V64.DE,2026-07-02,Yahoo Finance via yfinance,665339788708.77,84,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1INTC.MI,INTEL,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1INTC.MI,2026-07-02,Yahoo Finance via yfinance,654495650207.95,85,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
INL.DE,INTEL CORP.                   R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/INL.DE,2026-07-02,Yahoo Finance via yfinance,654037979878.97,86,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
INL.F,INTEL CORP.                   R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/INL.F,2026-07-02,Yahoo Finance via yfinance,639849528281.44,87,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
INL0.F,Intel Corp.                   R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/INL0.F,2026-07-02,Yahoo Finance via yfinance,622527097978.8,88,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
JNJ.DE,JOHNSON & JOHNSON             R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/JNJ.DE,2026-07-02,Yahoo Finance via yfinance,607490035325.47,89,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
JNJ.F,JOHNSON & JOHNSON             R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/JNJ.F,2026-07-02,Yahoo Finance via yfinance,607216067227.15,90,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
1JNJ.MI,JOHNSON & JOHNSON,MIL,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/1JNJ.MI,2026-07-02,Yahoo Finance via yfinance,605434957538.53,91,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
3V6.F,VISA Inc.                     R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/3V6.F,2026-07-02,Yahoo Finance via yfinance,589227161501.67,92,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
XONA.DE,EXXON MOBIL CORP.             R,GER,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/XONA.DE,2026-07-02,Yahoo Finance via yfinance,565241580868.25,93,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
XONA.F,EXXON MOBIL CORP.             R,FRA,Europe exchange listing,EUR,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/XONA.F,2026-07-02,Yahoo Finance via yfinance,564486629975.12,94,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=EUR; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance broad Europe exchange-listed equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
