Date,Equal Weight,Momentum Tilt 6M/12M,Time-Series Momentum,Cross-Asset Relative Momentum,Dual Momentum Absolute,Trend-Following MA,Volatility-Scaled Momentum,Risk-Managed Equal Weight,Regime-Aware Allocation,Asset-Class Momentum Rotation,Signal-Aware HRP Lite,Shrunk Max Sharpe Nested
2019-11-14,0.00022599786080367207,0.002102754534445607,0.0032105659264828274,0.0014651669760663403,0.0021838862920766453,0.002483946094394474,0.0032105659264828274,0.0009092999336568056,0.00032102815201003797,0.0029157161098231276,0.0019426622579591648,0.004266656626693118
2019-11-15,0.0004902631809607344,0.0006267017492317326,0.0006135295912581573,-0.007185710950889598,-0.0076739610505651605,0.001925823715735385,0.0006135295912581573,0.0018633786022209699,0.0005857987978147108,0.0018045892152240151,0.0017606239379812168,-0.004415692123269569
2019-11-18,-0.004013170709942785,-0.0012249285533897135,-3.7644750887399006e-07,-0.007422542242034597,-0.00901393873977511,0.0012180081760161125,-3.7644750887399006e-07,-0.0030196002421347882,-0.0038139533341406246,0.00032914418812806073,3.313261876131021e-05,-0.003772498747690435
2019-11-19,-0.002458962228653627,-0.0006606325686538629,0.0001969653339804071,-0.004592946669624675,-0.005168671683989582,0.0008243144423858292,0.0001969653339804071,-0.0012452567769569063,-0.002293633978176662,0.0011627067083228994,0.0004036599804164827,-0.004318823408266968
2019-11-20,-0.0023600872433751315,-0.0010540697551631312,-0.0009114273517308467,-0.005390526883124185,-0.006715133281700956,-4.1025607377826454e-05,-0.0009114273517308467,-0.00062519503090055,-0.0023683523040309764,-0.0018819348574771401,0.00014799443578993873,-0.0016698242515224917
2019-11-21,-0.009290587100990774,-0.0071017722081597,-0.006077020612748323,-0.018888403551786975,-0.018623299125101116,-0.002679161263398426,-0.006077020612748323,-0.005737435373760915,-0.00947012588525541,-0.008973397625873179,-0.002896185742356067,-0.013714012132473441
2019-11-22,-0.006511702784094835,-0.0035739362398119136,-0.0020736058786699893,-0.014646277245466001,-0.014636760352064083,0.00013851243996062797,-0.0020736058786699893,-0.003369910790032661,-0.006555451634584399,-0.004143290001780854,-0.0003702022830171655,-0.007644223913260098
2019-11-25,-0.0004327438885797408,0.0011173168187316787,0.002945091870620137,-0.0031255276050686114,-0.00014280458566153843,0.002729069277160058,0.002945091870620137,0.0005226888530698959,-0.00037763779561943373,0.00208882965689934,0.0024652226007463767,-6.830921780142502e-05
2019-11-26,0.0043523235021281845,0.00428731205225297,0.004076002515267517,0.007705285932513581,0.006614174487929484,0.002685044577500453,0.004076002515267517,0.0038765044428033407,0.004527594887653485,0.0056280990970993365,0.002551622794905657,0.006709742953848858
2019-11-27,0.00428524984830743,0.0025197068628621594,0.0017528499523654574,0.00915672173310223,0.008470578954545338,0.00020344831139417746,0.0017528499523654574,0.0017657807320811765,0.004527578304751105,0.003072596952773619,0.0004438752886727497,0.005486836882061709
2019-11-28,-0.0010005066778669704,-0.0006850104575562733,-0.0006928687515719614,-0.003689713084862056,-0.004470967835578037,-3.2731684785995726e-05,-0.0006928687515719614,-0.0005477127756068248,-0.0010134609451171927,-0.0005112589887027015,-0.0001244709909335711,-0.0025005082215908982
2019-11-29,-0.002473120090808486,-0.0016820276958909516,-0.0019080661344157584,0.006366240652239769,0.004433732869905881,-0.0019766108280513403,-0.0019080661344157584,-0.004955858526122197,-0.002160409257811764,-0.002135244007732998,-0.0030932508660710427,0.0024738485795407408
2019-12-02,-0.01108063080728298,-0.008669154704781589,-0.007316455808964372,-0.020085771979294034,-0.018695775386603344,-0.003965423011903557,-0.007316455808964372,-0.00782059950198832,-0.011263759102774308,-0.008693871821715476,-0.0041654057939011155,-0.015208934985569453
2019-12-03,0.0010302955245672341,0.0026189401432956134,0.0026252829078241445,0.004249318250053598,0.0021781745345948685,0.002219055776982814,0.0026252829078241445,0.0023623273916982043,0.0010892830748103143,0.0027171325895388176,0.002080686721558184,0.00430015858268838
2019-12-04,0.0019897447127621847,0.0011638043013556308,0.0012596545219728315,-0.0008713220320404772,0.000904903056501579,0.0009609219140402832,0.0012596545219728315,0.002009960771750842,0.002094710999110596,0.001125184148651293,0.0013863221324133218,0.0005615341199434515
2019-12-05,0.003207693987067983,0.0017033002577082443,0.0009644563907109651,0.006847745754881557,0.006562696042029747,-5.3245190213168325e-06,0.0009644563907109651,0.0020206910657412907,0.003251555768760805,0.0013476494805444111,0.00027852261419821915,0.002892784622423223
2019-12-06,0.003716495998808501,0.0017563200402641354,0.0011664849411645378,0.0009835645077238167,0.0015186439050225418,0.0013276399310192446,0.0011664849411645378,0.002959319155501372,0.0037571765892312503,0.0035465042061618495,0.001794534026465503,-4.3988782030532304e-05
2019-12-09,-0.003407461884184457,-0.00187052736791001,-0.0010463829890460517,-0.004464228569183617,-0.004212491712528014,-0.0007825442316212168,-0.0010463829890460517,-0.002863043754877182,-0.0034108896117821183,-0.0006350513596445144,-0.0009461689135386702,-0.002001762758800255
2019-12-10,-0.000949076194733764,-0.0010680766265198616,-0.0013112792530676066,-0.005391539157137424,-0.0058647050064586925,8.128908911316966e-05,-0.0013112792530676066,0.0004885213681137883,-0.001145754361035439,-0.0017886418090806997,0.00018341896916332592,-0.003978359809656431
2019-12-11,0.0024054274891046738,0.0024646799828923933,0.0028831262580794603,0.0003036782947614338,0.0016197457554160107,0.0028965778553041925,0.0028831262580794603,0.003019505628437639,0.002088110637321031,-0.00064520211994302,0.0028507773361089728,0.002259754987479986
2019-12-12,0.004642499859540154,0.0007982282969997815,-0.0005630089691416769,-0.0004506666482837527,0.0013749913916579226,-0.00020350684404690133,-0.0005630089691416769,0.004287872746618066,0.004206665072402221,-0.0019266281266242906,0.0008872964017276103,-0.0029463249239018805
2019-12-13,0.0008503789145698107,0.0022945208854953303,0.002901187462070239,0.0031055494452253097,0.0025981333969603217,0.0023440025153312807,0.002901187462070239,0.0005970113320946672,0.0009171661798422418,0.0006821070626780879,0.0018458938721981199,0.005466220910347666
2019-12-16,-0.003361361417220662,-0.0011801934917795903,8.858733272562808e-05,-0.011491470608223413,-0.012035414612210131,0.00162195155528762,8.858733272562808e-05,0.0003621112534786474,-0.0030773979021903415,0.0007245175008233256,0.0016922855608771975,-0.0070161348822221584
2019-12-17,-0.008542305372244752,-0.0048642954797438595,-0.002588245699582758,-0.014899205921782675,-0.014016264748225425,-0.0004692724782163567,-0.002588245699582758,-0.004881521503555135,-0.008524302058768165,-0.0066621531523719715,-0.0011223863878161888,-0.008844831762494865
2019-12-18,0.008879044871216837,0.005190426612734901,0.0029993704263890763,0.01993225160324074,0.016719172756316566,0.0004787000780862901,0.0029993704263890763,0.004800864874295929,0.00929637521802157,0.006686355835824748,0.001107746985969553,0.00854286630577528
2019-12-19,-0.0005462738610987555,0.0010690231467779718,0.0020880930460307166,0.0005772561001101212,0.0010286288057012624,0.001543000810934641,0.0020880930460307166,0.0004342258131971472,-0.0003149365907220891,0.0020340183570736426,0.0011979811703812,0.001759595793743325
2019-12-20,0.002634697381007127,0.002413705183730383,0.002276667067957898,0.00409272582599203,0.003711922589033226,0.0010794945982158092,0.002276667067957898,0.0016991973430616463,0.0028401750642906573,0.0030220953529622833,0.0013042256352143711,0.0040768054382191886
2019-12-23,-0.0005533293062007923,-0.0004120495559840649,-0.00046540603205076246,0.00030619974525907337,-0.0007848212612904233,0.00026917999248142114,-0.00046540603205076246,-0.0002282727302328308,-0.0005475292882756886,-0.0013997571315224897,-0.00016125543467460513,-0.003737807527960081
2019-12-24,0.0024827777266240632,0.0021730326484825893,0.0016988289015035794,0.003057257746991859,0.002265116422211966,0.0012440858997791395,0.0016988289015035794,0.0025236464216122937,0.0023634039114072613,0.0023956817906422003,0.0014155118875557615,0.0029870369628963306
2019-12-25,-0.0014018007921897425,-0.0007463826634479991,-0.0004508278555590663,-0.002661156086592586,-0.002970079888871265,-2.2425285978718326e-05,-0.0004508278555590663,-0.0007624760539947868,-0.0013659735831448635,-0.000697969143038585,-0.00014830559593360045,-0.0018041690760778322
2019-12-26,0.0044692102759742985,0.0036759672086117707,0.003367900513544694,0.003878261454849095,0.0037879260441744294,0.002517161905792594,0.003367900513544694,0.004793230577484712,0.0043073340482261,0.0038386435622264235,0.0028027844843460984,0.0052345418860581545
2019-12-27,0.00021435065122737073,0.00094056560631607,0.0016131622178706655,0.002273684601188613,0.002779283350775991,0.0009615792912206516,0.0016131622178706655,0.0001647709415114373,0.0004511766559812114,0.0027593217748490273,0.0009786034487235416,0.0018898549331894659
2019-12-30,9.047573818701888e-05,-0.0003521492995173708,-0.0006705115303250241,0.0032205585373847848,0.004025966984073177,-0.0011478620738971093,-0.0006705115303250241,-0.0008042586039266864,-5.808878760400044e-05,-0.0003207470626664903,-0.0011043868855491964,0.0015394315865476416
2019-12-31,-0.0006252693061730216,-0.00011760193502827453,0.0004958741841259236,-0.0022244488078498902,-0.0013433936832105233,0.0006266232585903188,0.0004958741841259236,-0.00012035930537537008,-0.00044918871340134396,0.002326727745943319,0.0003312921972619606,-0.0016442691177373187
2020-01-01,0.0005473252775577772,0.00020649882882609177,-5.086600957551944e-05,1.7833234625403284e-06,-0.0003344953022086654,3.1032106337473326e-06,-5.086600957551944e-05,0.0002975488458040742,0.0005201979525661876,0.0002577076772294791,4.30978962342876e-05,-0.00011243723064596582
2020-01-02,0.0014070952616547124,0.0016252439192024992,0.002492474238252107,-0.005616730622456427,-0.00358253394013009,0.003259243545562608,0.002492474238252107,0.0026007885517284595,0.0007747887670160472,-0.000417770671047534,0.003170815232087532,-0.0008140599471985286
2020-01-03,0.0017226925561351393,0.0019920070353517116,0.0007706578073605685,0.011145472588078928,0.006502059782851642,-0.00020526094008321694,0.0007706578073605685,0.0003716177280194471,0.002000496529989554,0.001744317152147523,-0.0005326511344057944,0.0068636847137530125
2020-01-06,0.00990873875951392,0.0049929627327275645,0.0020115602189656866,0.01697707532254587,0.015471586199927249,-0.00022499338859933925,0.0020115602189656866,0.005486066541725367,0.009807702320568958,0.0036787243045366615,0.0008352082658265811,0.010443277041388428
2020-01-07,-0.0007505214571343186,-0.0010720585848250789,-0.0016748081542485311,0.004483155165494591,0.0013923561404253952,-0.0013800193275946963,-0.0016748081542485311,-0.000743563564016773,-0.0005751208718091477,-0.0026935827589933095,-0.0012784537157904264,-0.0023291443195292963
2020-01-08,-0.003181076323214644,-0.0017817675657203682,-0.0005272683041598069,-0.005135682430776827,-0.0038414957872820905,-0.00014156594499840761,-0.0005272683041598069,-0.0029429137332594325,-0.0029680437310842253,-0.0023815493586712487,-0.0006972321472141106,-0.002762524083835518
2020-01-09,0.0007856759467598737,0.0011649841234972734,0.002062223985927098,-0.0025839560164303546,0.00015463206393359803,0.0018296322595173211,0.002062223985927098,0.0010064867401859772,0.0006686643908607732,5.818899101972993e-05,0.0018054776549452567,0.002450747754994809
2020-01-10,0.005285606004365504,0.004058483109684624,0.0029695128162853046,0.010845822117884683,0.008568679836413656,0.0014312170640279264,0.0029695128162853046,0.004248604271601322,0.005438261236913798,0.004369893004549366,0.002102931670608042,0.005717642079865911
2020-01-13,0.003547902447360937,0.0030245387454452964,0.003756265957574275,0.003629925394276044,0.006014188855887814,0.002017823456043695,0.003756265957574275,0.0027655356861051215,0.0036600455843361288,0.005545490832007226,0.002231548230579676,0.0036251663368445136
2020-01-14,0.014793986330564661,0.007763639202460005,0.007902501745027457,0.024483846989600305,0.032825047022767846,-5.260828121926537e-05,0.007515866566342706,0.008154157189940415,0.013736578772372783,0.004941765730938616,0.0014787893332135218,0.003058192464720566
2020-01-15,0.003748126165159845,0.00411121177114542,0.005742778774303226,0.011768803955092513,0.013443473176897643,0.001986060295035918,0.0054294767666495415,0.003109875623292143,0.0037039288669811626,0.002827141127861966,0.0020206563478498496,0.008190040378072928
2020-01-16,-0.001212220947870725,0.0010165143647300613,0.001429730234489595,-0.003096634399073537,-0.005416939517888992,0.0017273343701233101,0.0013554487659763908,-0.00018408600425881517,-0.0006326201836991148,0.003188814640399104,0.0013837486500355497,0.002058869170802098
2020-01-17,0.008519174917307193,0.005721653148631012,0.006083076147374048,0.014997586734069812,0.018478267170333112,0.0011673004420212217,0.005749586127296656,0.00507915212296983,0.008198728675769276,0.005988095334601729,0.0016754971331446795,0.004067723030158906
2020-01-20,-0.004413167883719805,-0.002882901207249736,-0.0038273880636388365,-0.01110070382826175,-0.014463971235758885,0.0,-0.0036179001793559405,-0.0024506276040058873,-0.004142211555322498,-0.0021756942651067184,-0.00041688630614425973,-0.0018351867961579288
2020-01-21,-0.0017785194717601816,-0.001606488247837364,0.0005198606432242574,0.006109596165207097,0.008115650935080097,-0.002399022119091809,0.0004558865004267589,-0.003641967996592136,-0.0018871660995754497,-0.004046436130238466,-0.002322263817482891,0.006908057474186671
2020-01-22,-0.001576977638346373,-0.0005872241775555215,-0.0007726049976238727,-0.003339291820480282,-0.004684076164805281,0.00022080222155658198,-0.0007431245987392586,-0.000953115470129621,-0.0014194037472710828,-0.0003160618716015341,0.00014740471454688554,0.0014579396060069084
2020-01-23,-0.007073417590449834,-0.0036707449936532206,-0.003157706632623522,-0.01059185356382973,-0.01449663660791763,-8.249930177846163e-05,-0.002975761927564686,-0.00449224176261297,-0.006501738103237232,-0.00316710898601365,-0.0006524012510895552,0.003335884540661638
2020-01-24,-0.0026863908215968004,-0.0025583625211929857,-0.002211276515768485,-0.0018276246409565048,-0.0010712891726514114,-0.002077571731987079,-0.0021007799963644793,-0.0032384559406402327,-0.002937108451749759,-0.004684319061845861,-0.0021239244929550016,0.002253033472849739
2020-01-27,-0.002619656200170377,-0.0049100502753583455,-0.0035306609073178737,0.005542005915775271,0.010053339429863788,-0.006315256636727485,-0.003351177401597751,-0.005854553335496017,-0.003397626205027684,-0.009937794130066277,-0.0056792856786987145,0.0003580474040037905
2020-01-28,0.010504439767628378,0.0073989918267254404,0.007263962294391237,0.01606395468573037,0.016829413250353045,0.0018956967607222674,0.0068484097298917145,0.006841706941979893,0.010371032230469143,0.009028493293742262,0.0027727745462257447,0.0032899054369366293
2020-01-29,-0.0009384580293342763,-0.00013559114564673614,-8.798115216653051e-06,-0.002724796155583292,-0.002837963219705518,0.0007679944228210338,1.4919843251673685e-05,-0.0006311227208487436,-0.0008189792021159938,-0.0006089611087718426,0.000593949366849774,0.0038208337945694957
2020-01-30,0.005808053297363598,0.0038153461870066665,0.004536725711688786,0.01138831229641125,0.013636635627545832,0.00011797864658549362,0.004313345452903203,0.0029117115612910614,0.0055531483095639204,0.00309757329416364,0.0006060886753402736,0.00588159689260794
2020-01-31,-0.012521698818224484,-0.010765603437932349,-0.010277331347796558,-0.016060843808356467,-0.014974304579103717,-0.005273999416485377,-0.009724091661851161,-0.010449877132973065,-0.012867544433428106,-0.014813284886739168,-0.005763796882973582,-0.004540743724610097
2020-02-03,0.006410319999442679,0.0038476331633122748,0.0028280298609795877,0.004730911463716391,0.005098994356721929,0.0004855149218630239,0.002624305518449651,0.0035349359759315564,0.006420250745857892,0.005838756248398977,0.00107589726440908,0.003262193363763182
2020-02-04,0.006570346781832331,0.0062317569765400595,0.005034041697308412,0.00253189279699457,0.0003281774772430977,0.0039464939080122875,0.004709383700847371,0.006397117508441316,0.007002301414984707,0.010869848167732479,0.004211613932329392,-0.0022681672286889282
2020-02-05,0.015355419015817426,0.010807934147665668,0.010667013392408454,0.02237360896247984,0.02628016562279132,0.0035211297941673885,0.010135084102302667,0.010959812322994485,0.01504186900634753,0.01284565054348218,0.004474291257758122,0.0019324197820708169
2020-02-06,0.006281530821010112,0.0046725282870738825,0.006236916099752789,0.013385511644678811,0.019163819280970065,0.0012470705398019773,0.005885464745112808,0.004131191698971375,0.006044678051805226,0.004128426542157927,0.0016692827245399478,0.0061945563079488205
2020-02-07,0.001113696667415981,5.645365780154049e-05,0.0022728847821043415,0.009750152813633502,0.015740528631008027,-0.001409262838147326,0.0021637583558872034,-0.0006067260079701448,0.0006614104535605213,-0.00311268164368746,-0.001144195539064547,0.003873423703080001
2020-02-10,0.00686269235608908,0.007356018193420888,0.012261533863733692,0.02663831417332117,0.03555981154439864,0.002393912393482394,0.011613332127765923,0.004280093961612134,0.006864169821975841,0.006259418979582828,0.0025890190506849885,0.011769500240844843
2020-02-11,0.01009107126748561,0.006646213052619201,0.006022336078139493,0.011797579348527173,0.014156268852035594,0.0019279488721934612,0.005703827042456575,0.007155810168334638,0.009770173601128014,0.00833550680815068,0.0026911635655254068,-0.000446848477680201
2020-02-12,0.017037013982857875,0.009358022386402324,0.0068613185364243545,0.012644956310659441,0.0171510311989188,0.0019292439256452776,0.006505832356281055,0.011311435748003666,0.016374649011877483,0.011237646259945468,0.0033715062277716017,0.0028050101977366514
2020-02-13,0.000778440728844408,-0.0006153828330151883,-0.0029133727318450026,-0.007288422578318021,-0.011113212681049825,6.827158154583816e-05,-0.00275551969025462,0.0005646536968404205,0.0006645704490819051,-0.0007552212313163451,0.0001660292235657295,0.0011059353454564917
2020-02-14,0.008066824445707237,0.005282120422976997,0.005531600447452342,0.01037738950377583,0.013839976960150673,0.001402370098064135,0.005250808724699908,0.005474834228535069,0.007786914708532033,0.004808875926173216,0.002057385204399395,0.005990658610482816
2020-02-17,-0.022123746095830187,-0.012173772735351007,-0.011104939692429221,-0.03170361735687537,-0.039055562449175116,0.0,-0.010521773563929656,-0.012656088532392216,-0.020820880229114342,-0.011041810913019173,-0.0021494040766677418,-0.005888546368706696
2020-02-18,0.009745235016213952,0.0052716206154265095,0.004607788262508774,0.013028837382624819,0.015834039896521192,0.000292535607110764,0.004361546914427825,0.007257377490794199,0.008988885227846305,0.0022196935733483007,0.0013903317904011858,0.004729757212257603
2020-02-19,-0.011571165302187277,-0.0061896305061397506,-0.007278710271122438,-0.020481767080591694,-0.027557730610387552,0.0008923312154367423,-0.006856894409090857,-0.005333750024372754,-0.01084113210259005,-0.00558538116804635,-0.00038957530289988266,-0.0038050400987677873
2020-02-20,-0.0032196779730107763,-0.002261427598711841,-0.001481434023720727,-0.0033653979538852147,-0.0033071841569697843,-0.0006823119629919684,-0.0013932281308823072,-0.003022860903437731,-0.003190143119900555,-0.0030459069365453154,-0.0009753189737550468,0.0007973458773972452
2020-02-21,0.0007015690282089535,-0.0004658420708721086,-0.0007572208299659155,-0.0008102048299645126,0.0006287841790889249,-0.00020427362887561785,-0.0007033110637215636,7.019330443423907e-05,0.0003045942736189988,-0.0019688104205225414,-8.824187293810008e-05,-0.0018523191070491539
2020-02-24,-0.01608916240974275,-0.015986365246855233,-0.015542724857634124,-0.016380305882734612,-0.013870762717903662,-0.010663313875757557,-0.014738549033012485,-0.015763605322084505,-0.016785893082713686,-0.023921828273653432,-0.010987279496357059,-0.007038592505663942
2020-02-25,-0.025043325033111685,-0.021206854932395082,-0.022028623727420794,-0.03570523242674756,-0.03789727950872629,-0.009876781129039591,-0.020882253932440056,-0.02098679329237786,-0.025199978332695775,-0.024509482419518502,-0.011049887832245378,-0.014801962252919403
2020-02-26,-0.019086558670070725,-0.011152271692758358,-0.010402346569475248,-0.02558211676813239,-0.03142871439356547,-0.0017384530393757935,-0.0098578267090774,-0.012043827745656852,-0.01817191615796379,-0.011057264339607705,-0.003309507765502968,-0.006046186694749207
2020-02-27,-0.018355782701154136,-0.020632300401361672,-0.02154923434487365,-0.02126311202904186,-0.01423230867381417,-0.014406833137479851,-0.020401785146159056,-0.019321774257780446,-0.019756425755637658,-0.029147751284748107,-0.014637755915261464,-0.018420845714101186
2020-02-28,-0.011249091085026603,-0.010037907057212102,-0.009632942364329572,-0.015705908735672142,-0.012717129368982664,-0.004003994958648706,-0.008888120958097392,-0.011076398692819688,-0.011541184973787168,-0.012775026369526283,-0.0045056974202528485,-0.002556606148091863
2020-03-02,0.021598666907370875,0.022164588162772867,0.024580604188341862,0.034483739051546725,0.03116160851618006,0.012899671135319212,0.023228632628955796,0.020589517151153987,0.0229704928614896,0.029209084769573117,0.013554484259593522,0.025730113884561836
2020-03-03,-0.004715134619657425,-0.004506176222979689,-0.00514829996707656,-0.009847420888798721,-0.008636273701035632,5.828355999597419e-05,-0.004709344628431686,-0.0024125549845213133,-0.005671168591592916,-0.01070968143356361,-0.00025736770698885834,-0.003048802593964732
2020-03-04,0.016165215157115914,0.018962575878759803,0.021006667456266847,0.022781057409829587,0.017715249766269668,0.012542285801160048,0.019870676934635834,0.015924019127924884,0.017643339798124862,0.02786804123717861,0.012856147369093785,0.020257819399772004
2020-03-05,-0.006986055724493172,-0.009270521039571062,-0.00838051617343574,-0.0015899668222412694,0.005716642211620838,-0.008061919737496658,-0.007879038772701876,-0.008946228347377936,-0.008334579639908524,-0.017742102357118386,-0.007857854093906123,-0.000643910801413928
2020-03-06,-0.0029266875049963554,-0.004109093858868817,-0.0031513469125318957,-0.0007172747748901464,0.003933181247309379,-0.003641065420351532,-0.0030272882083252095,-0.004465530184738144,-0.0037006682928337363,-0.010227207485616764,-0.0033864181381031934,0.0069812332475477565
2020-03-09,-0.07258798229536338,-0.06069844640775667,-0.06346353680379971,-0.09988267655868571,-0.11103191522978921,-0.031131408853418197,-0.05998698416118041,-0.058518815604979624,-0.07268709574160853,-0.07405499668492938,-0.03382805833596597,-0.03149888048039701
2020-03-10,0.017811008668090066,0.016740348535019524,0.015958236258355844,0.02304742609595907,0.017923319862088775,0.006930346784010169,0.014827752588592124,0.016687304802916504,0.019304720875175967,0.030185744615470002,0.007708852357636815,-0.002392755219815027
2020-03-11,-0.032684651300962826,-0.03318788053847908,-0.03436497459851019,-0.03162412959016459,-0.02896885464364999,-0.02489058366685232,-0.03250270166992109,-0.031771034938378184,-0.03374630784772132,-0.041465272137611496,-0.02533157697804001,-0.03281945738675587
2020-03-12,-0.12108965386492149,-0.09923708551679078,-0.10716395542627599,-0.18361662331093354,-0.21105076781301488,-0.04624939262009277,-0.10089666959831742,-0.09331405106692665,-0.1197257624499376,-0.11407388680514186,-0.052392852732766726,-0.06274349212389888
2020-03-13,0.05333744700293967,0.04876994007701102,0.05200064042664508,0.07619551220313336,0.07604399485696561,0.02681574355655277,0.048745063324791754,0.042605927663922925,0.05528254725842037,0.06692603668304364,0.028875918943034727,0.030736032035271976
