Date,Strategy,Is_Rebalance_Date,Asset_Count,Nonzero_Weight_Count,Weight_Sum,Min_Weight,Max_Weight,Long_Only,Sum_To_One,Cap_Check_Applies,Max_Weight_Cap,Cap_Respected_On_Rebalance,Top_Ticker,Top_Asset_Class,Top_Weight
2021-02-19,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0005136875059520795,0.2526491579542219,True,True,False,0.25,True,BNB-USD,crypto,0.2526491579542219
2021-02-22,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.00042418877896221356,0.35894304969378793,True,True,False,0.25,True,BNB-USD,crypto,0.35894304969378793
2021-02-23,Asset-Class Momentum Rotation,False,37,37,1.0000000000000004,0.00044550193706079674,0.3055125946503887,True,True,False,0.25,True,BNB-USD,crypto,0.3055125946503887
2021-02-24,Asset-Class Momentum Rotation,False,37,37,1.0,0.0004926203219153811,0.29255508142741166,True,True,False,0.25,True,BNB-USD,crypto,0.29255508142741166
2021-02-25,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.00046418680659609683,0.3055572226447279,True,True,False,0.25,True,BNB-USD,crypto,0.3055572226447279
2021-02-26,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.00047631577681594495,0.2930910234711428,True,True,False,0.25,True,BNB-USD,crypto,0.2930910234711428
2021-03-01,Asset-Class Momentum Rotation,False,37,37,1.0,0.00048803328365320414,0.2755211104953533,True,True,False,0.25,True,BNB-USD,crypto,0.2755211104953533
2021-03-02,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0004496793756434706,0.29550493431318386,True,True,False,0.25,True,BNB-USD,crypto,0.29550493431318386
2021-03-03,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.00046731793078934347,0.2888553992443369,True,True,False,0.25,True,BNB-USD,crypto,0.2888553992443369
2021-03-04,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0004575610942533221,0.2877983691295506,True,True,False,0.25,True,BNB-USD,crypto,0.2877983691295506
2021-03-05,Asset-Class Momentum Rotation,False,37,37,1.0,0.0004722864727716983,0.2851657364825,True,True,False,0.25,True,BNB-USD,crypto,0.2851657364825
2021-03-08,Asset-Class Momentum Rotation,False,37,37,1.0,0.0004707258176988484,0.27926374138345,True,True,False,0.25,True,BNB-USD,crypto,0.27926374138345
2021-03-09,Asset-Class Momentum Rotation,False,37,37,1.0000000000000004,0.00045242074464419313,0.28717216785518784,True,True,False,0.25,True,BNB-USD,crypto,0.28717216785518784
2021-03-10,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.00042109405565760255,0.3219349930286635,True,True,False,0.25,True,BNB-USD,crypto,0.3219349930286635
2021-03-11,Asset-Class Momentum Rotation,False,37,37,1.0,0.00043413870906771284,0.31532321628258536,True,True,False,0.25,True,BNB-USD,crypto,0.31532321628258536
2021-03-12,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.00042393262070116995,0.3217300295487846,True,True,False,0.25,True,BNB-USD,crypto,0.3217300295487846
2021-03-15,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.00043645018318103817,0.3079265571500884,True,True,False,0.25,True,BNB-USD,crypto,0.3079265571500884
2021-03-16,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.000444936826329018,0.30139793260825465,True,True,False,0.25,True,BNB-USD,crypto,0.30139793260825465
2021-03-17,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0004229002179118077,0.2915113659761658,True,True,False,0.25,True,BNB-USD,crypto,0.2915113659761658
2021-03-18,Asset-Class Momentum Rotation,False,37,37,1.0,0.0004023147448721027,0.292137106411108,True,True,False,0.25,True,BNB-USD,crypto,0.292137106411108
2021-03-19,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.000414359069109155,0.2947810011142835,True,True,False,0.25,True,BNB-USD,crypto,0.2947810011142835
2021-03-22,Asset-Class Momentum Rotation,False,37,37,1.0,0.0004098457980358282,0.2923791979297754,True,True,False,0.25,True,BNB-USD,crypto,0.2923791979297754
2021-03-23,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0004357322644452282,0.2979053717068379,True,True,False,0.25,True,BNB-USD,crypto,0.2979053717068379
2021-03-24,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.00043987264820919347,0.29780039595325253,True,True,False,0.25,True,BNB-USD,crypto,0.29780039595325253
2021-03-25,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0004569045041706918,0.30065005712911325,True,True,False,0.25,True,BNB-USD,crypto,0.30065005712911325
2021-03-26,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.00045874568743711487,0.28603573933615906,True,True,False,0.25,True,BNB-USD,crypto,0.28603573933615906
2021-03-29,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0004278148569854844,0.290729403738152,True,True,False,0.25,True,BNB-USD,crypto,0.290729403738152
2021-03-30,Asset-Class Momentum Rotation,True,37,37,1.0,0.0013891057843551568,0.1492123582304781,True,True,True,0.25,True,BTC-USD,crypto,0.1492123582304781
2021-03-31,Asset-Class Momentum Rotation,False,37,37,1.0,0.0013785469617542219,0.15028428538954425,True,True,False,0.25,True,BTC-USD,crypto,0.15028428538954425
2021-04-01,Asset-Class Momentum Rotation,False,37,37,1.0,0.001368728498214142,0.15005403664331987,True,True,False,0.25,True,BTC-USD,crypto,0.15005403664331987
2021-04-02,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.001368459301396003,0.14801846717202433,True,True,False,0.25,True,BTC-USD,crypto,0.14801846717202433
2021-04-05,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0013479238178575625,0.14650903830656925,True,True,False,0.25,True,BTC-USD,crypto,0.14650903830656925
2021-04-06,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0012898917573931268,0.140041708068628,True,True,False,0.25,True,BTC-USD,crypto,0.140041708068628
2021-04-07,Asset-Class Momentum Rotation,False,37,37,1.0,0.0012639188183555358,0.13429858408305695,True,True,False,0.25,True,BTC-USD,crypto,0.13429858408305695
2021-04-08,Asset-Class Momentum Rotation,False,37,37,1.0,0.001309941866981357,0.13500225737903043,True,True,False,0.25,True,BTC-USD,crypto,0.13500225737903043
2021-04-09,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0012696358860755338,0.13504458150855475,True,True,False,0.25,True,BTC-USD,crypto,0.13504458150855475
2021-04-12,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0012601279273586276,0.13433854885444474,True,True,False,0.25,True,BTC-USD,crypto,0.13433854885444474
2021-04-13,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0011539701873060984,0.13238274590017807,True,True,False,0.25,True,BNB-USD,crypto,0.13238274590017807
2021-04-14,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0011182443839680555,0.15192078333641323,True,True,False,0.25,True,XRP-USD,crypto,0.15192078333641323
2021-04-15,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0011012933207402464,0.15387941859668158,True,True,False,0.25,True,XRP-USD,crypto,0.15387941859668158
2021-04-16,Asset-Class Momentum Rotation,False,37,37,0.9999999999999997,0.0011177269952755027,0.1474942684243384,True,True,False,0.25,True,XRP-USD,crypto,0.1474942684243384
2021-04-19,Asset-Class Momentum Rotation,False,37,37,1.0,0.0011472355511502564,0.13455711415050173,True,True,False,0.25,True,XRP-USD,crypto,0.13455711415050173
2021-04-20,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0012152712702621098,0.12274447626945764,True,True,False,0.25,True,BTC-USD,crypto,0.12274447626945764
2021-04-21,Asset-Class Momentum Rotation,False,37,37,1.0,0.001177144966978625,0.13045821218806525,True,True,False,0.25,True,BNB-USD,crypto,0.13045821218806525
2021-04-22,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.001204475932865184,0.12391398322993889,True,True,False,0.25,True,BNB-USD,crypto,0.12391398322993889
2021-04-23,Asset-Class Momentum Rotation,False,37,37,1.0,0.0012468437027954137,0.11852155114538553,True,True,False,0.25,True,ETH-USD,crypto,0.11852155114538553
2021-04-26,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.001236642811951686,0.12244424926806036,True,True,False,0.25,True,BNB-USD,crypto,0.12244424926806036
2021-04-27,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0011869328083018633,0.12179345655029071,True,True,False,0.25,True,XRP-USD,crypto,0.12179345655029071
2021-04-28,Asset-Class Momentum Rotation,False,37,37,1.0,0.0011507359913546231,0.12426564860073801,True,True,False,0.25,True,BNB-USD,crypto,0.12426564860073801
2021-04-29,Asset-Class Momentum Rotation,False,37,37,1.0,0.001151208725028022,0.12653637354268676,True,True,False,0.25,True,ETH-USD,crypto,0.12653637354268676
2021-04-30,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0011371758901505833,0.12984865616598112,True,True,False,0.25,True,BNB-USD,crypto,0.12984865616598112
2021-05-03,Asset-Class Momentum Rotation,False,37,37,1.0,0.0011046648968928295,0.13299670140502026,True,True,False,0.25,True,XRP-USD,crypto,0.13299670140502026
2021-05-04,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0010640972567929035,0.14612853181998925,True,True,False,0.25,True,ETH-USD,crypto,0.14612853181998925
2021-05-05,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0011239595347628932,0.14537972359357515,True,True,False,0.25,True,ETH-USD,crypto,0.14537972359357515
2021-05-06,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0010636545676429145,0.1487154097202243,True,True,False,0.25,True,ETH-USD,crypto,0.1487154097202243
2021-05-07,Asset-Class Momentum Rotation,False,37,37,0.9999999999999997,0.0010617841798924272,0.14686762254854596,True,True,False,0.25,True,ETH-USD,crypto,0.14686762254854596
2021-05-10,Asset-Class Momentum Rotation,False,37,37,1.0,0.001054802662621797,0.14636660860160958,True,True,False,0.25,True,ETH-USD,crypto,0.14636660860160958
2021-05-11,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.001042954543107837,0.16582005849966602,True,True,False,0.25,True,ETH-USD,crypto,0.16582005849966602
2021-05-12,Asset-Class Momentum Rotation,False,37,37,1.0,0.0010079556486073625,0.16999243261959934,True,True,False,0.25,True,ETH-USD,crypto,0.16999243261959934
2021-05-13,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.001084087542266151,0.16780410147025743,True,True,False,0.25,True,ETH-USD,crypto,0.16780410147025743
2021-05-14,Asset-Class Momentum Rotation,False,37,37,1.0,0.0010586464628170402,0.1605573379553597,True,True,False,0.25,True,ETH-USD,crypto,0.1605573379553597
2021-05-17,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0010338687667559604,0.1705633811386553,True,True,False,0.25,True,ETH-USD,crypto,0.1705633811386553
2021-05-18,Asset-Class Momentum Rotation,False,37,37,1.0,0.0010905358729562807,0.1450813376786005,True,True,False,0.25,True,ETH-USD,crypto,0.1450813376786005
2021-05-19,Asset-Class Momentum Rotation,False,37,37,0.9999999999999997,0.0010793032227581151,0.14823891366202802,True,True,False,0.25,True,ETH-USD,crypto,0.14823891366202802
2021-05-20,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0012803171392666566,0.12832676594174294,True,True,False,0.25,True,ETH-USD,crypto,0.12832676594174294
2021-05-21,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0012024430572701592,0.1352587002836986,True,True,False,0.25,True,ETH-USD,crypto,0.1352587002836986
2021-05-24,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.001299092176197544,0.12716065032372623,True,True,False,0.25,True,ETH-USD,crypto,0.12716065032372623
2021-05-25,Asset-Class Momentum Rotation,False,37,37,1.0,0.0012775785879289426,0.13551001184274455,True,True,False,0.25,True,ETH-USD,crypto,0.13551001184274455
2021-05-26,Asset-Class Momentum Rotation,False,37,37,1.0,0.0012887590239551426,0.13867095768641807,True,True,False,0.25,True,ETH-USD,crypto,0.13867095768641807
2021-05-27,Asset-Class Momentum Rotation,False,37,37,1.0,0.0012374299893792224,0.1423494385930229,True,True,False,0.25,True,ETH-USD,crypto,0.1423494385930229
2021-05-28,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0012638726414256113,0.13828667567625041,True,True,False,0.25,True,ETH-USD,crypto,0.13828667567625041
2021-05-31,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.00132070314623061,0.1279902594714471,True,True,False,0.25,True,ETH-USD,crypto,0.1279902594714471
2021-06-01,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0012527856523113776,0.1362106366165335,True,True,False,0.25,True,ETH-USD,crypto,0.1362106366165335
2021-06-02,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0012588476907387442,0.13279445282482447,True,True,False,0.25,True,ETH-USD,crypto,0.13279445282482447
2021-06-03,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0012384222659701293,0.13393147457912905,True,True,False,0.25,True,ETH-USD,crypto,0.13393147457912905
2021-06-04,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0012070310541548229,0.13824304612716087,True,True,False,0.25,True,ETH-USD,crypto,0.13824304612716087
2021-06-07,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0012650993771514262,0.13457913423719198,True,True,False,0.25,True,ETH-USD,crypto,0.13457913423719198
2021-06-08,Asset-Class Momentum Rotation,False,37,37,1.0,0.001312265706232596,0.13492569813319896,True,True,False,0.25,True,ETH-USD,crypto,0.13492569813319896
2021-06-09,Asset-Class Momentum Rotation,False,37,37,1.0,0.0013235463943593302,0.13133680864172875,True,True,False,0.25,True,ETH-USD,crypto,0.13133680864172875
2021-06-10,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.00130255437002166,0.13274516282060894,True,True,False,0.25,True,ETH-USD,crypto,0.13274516282060894
2021-06-11,Asset-Class Momentum Rotation,False,37,37,1.0,0.0013403959805242628,0.1286679132231447,True,True,False,0.25,True,ETH-USD,crypto,0.1286679132231447
2021-06-14,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.001357317666434328,0.12428529740596848,True,True,False,0.25,True,ETH-USD,crypto,0.12428529740596848
2021-06-15,Asset-Class Momentum Rotation,False,37,37,0.9999999999999997,0.001301553475971237,0.12949374815789041,True,True,False,0.25,True,ETH-USD,crypto,0.12949374815789041
2021-06-16,Asset-Class Momentum Rotation,False,37,37,1.0,0.0012941794025907922,0.1326257584576544,True,True,False,0.25,True,ETH-USD,crypto,0.1326257584576544
2021-06-17,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0013462059856676183,0.12520975553460092,True,True,False,0.25,True,ETH-USD,crypto,0.12520975553460092
2021-06-18,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0013687709892949815,0.12566039184384858,True,True,False,0.25,True,ETH-USD,crypto,0.12566039184384858
2021-06-21,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.001439403413966999,0.12203541754525908,True,True,False,0.25,True,ETH-USD,crypto,0.12203541754525908
2021-06-22,Asset-Class Momentum Rotation,False,37,37,0.9999999999999997,0.001527751153589137,0.11146834914479205,True,True,False,0.25,True,ETH-USD,crypto,0.11146834914479205
2021-06-23,Asset-Class Momentum Rotation,False,37,37,1.0000000000000004,0.0015464022793236596,0.11174977533531152,True,True,False,0.25,True,ETH-USD,crypto,0.11174977533531152
2021-06-24,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.001491266876965663,0.11465836056367415,True,True,False,0.25,True,ETH-USD,crypto,0.11465836056367415
2021-06-25,Asset-Class Momentum Rotation,True,37,37,1.0,0.0015937080946891143,0.14348159340205296,True,True,True,0.25,True,BTC-USD,crypto,0.14348159340205296
2021-06-28,Asset-Class Momentum Rotation,False,37,37,1.0,0.0016382521037274498,0.1360341796828138,True,True,False,0.25,True,BTC-USD,crypto,0.1360341796828138
2021-06-29,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0015995816273712711,0.14309269218756432,True,True,False,0.25,True,BTC-USD,crypto,0.14309269218756432
2021-06-30,Asset-Class Momentum Rotation,False,37,37,1.0,0.0015704508602434907,0.1460905750979064,True,True,False,0.25,True,BTC-USD,crypto,0.1460905750979064
2021-07-01,Asset-Class Momentum Rotation,False,37,37,1.0,0.0015700105229939072,0.14204972673173408,True,True,False,0.25,True,BTC-USD,crypto,0.14204972673173408
2021-07-02,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.001607514484994623,0.13933909601061092,True,True,False,0.25,True,BTC-USD,crypto,0.13933909601061092
2021-07-05,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0016040728350396054,0.13954436393765268,True,True,False,0.25,True,BTC-USD,crypto,0.13954436393765268
2021-07-06,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0015953295801415135,0.13816534400925745,True,True,False,0.25,True,BTC-USD,crypto,0.13816534400925745
2021-07-07,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.001594612457267393,0.1384821542426778,True,True,False,0.25,True,BTC-USD,crypto,0.1384821542426778
2021-07-08,Asset-Class Momentum Rotation,False,37,37,1.0,0.001611125627130379,0.1371486535430672,True,True,False,0.25,True,BTC-USD,crypto,0.1371486535430672
2021-07-09,Asset-Class Momentum Rotation,False,37,37,1.0,0.0016638325844832464,0.13700731653255735,True,True,False,0.25,True,BTC-USD,crypto,0.13700731653255735
2021-07-12,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0016161971850891003,0.13876281321338038,True,True,False,0.25,True,BTC-USD,crypto,0.13876281321338038
2021-07-13,Asset-Class Momentum Rotation,False,37,37,1.0,0.0016286234365859855,0.13735112426969293,True,True,False,0.25,True,BTC-USD,crypto,0.13735112426969293
2021-07-14,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0016414574872718527,0.1375916750665386,True,True,False,0.25,True,BTC-USD,crypto,0.1375916750665386
2021-07-15,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0016529281124101217,0.13750066365664412,True,True,False,0.25,True,BTC-USD,crypto,0.13750066365664412
2021-07-16,Asset-Class Momentum Rotation,False,37,37,1.0,0.0016920670005482641,0.13480264110953905,True,True,False,0.25,True,BTC-USD,crypto,0.13480264110953905
2021-07-19,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0017100888573360986,0.1349530681653486,True,True,False,0.25,True,BTC-USD,crypto,0.1349530681653486
2021-07-20,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0017937410659481037,0.1358557893821969,True,True,False,0.25,True,BTC-USD,crypto,0.1358557893821969
2021-07-21,Asset-Class Momentum Rotation,False,37,37,1.0,0.0017968755448137953,0.13291203055511197,True,True,False,0.25,True,BTC-USD,crypto,0.13291203055511197
2021-07-22,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.001700916273396678,0.13727514168972105,True,True,False,0.25,True,BTC-USD,crypto,0.13727514168972105
2021-07-23,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0017049295711479792,0.13716971643177892,True,True,False,0.25,True,BTC-USD,crypto,0.13716971643177892
2021-07-26,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0016645496279548346,0.14011522194681977,True,True,False,0.25,True,BTC-USD,crypto,0.14011522194681977
2021-07-27,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0016144497067787844,0.15154672178601247,True,True,False,0.25,True,BTC-USD,crypto,0.15154672178601247
2021-07-28,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0016060674169455608,0.15743567009532763,True,True,False,0.25,True,BTC-USD,crypto,0.15743567009532763
2021-07-29,Asset-Class Momentum Rotation,False,37,37,1.0,0.0015875695985523785,0.1579377706781336,True,True,False,0.25,True,BTC-USD,crypto,0.1579377706781336
2021-07-30,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0015640723939676052,0.1565168992178068,True,True,False,0.25,True,BTC-USD,crypto,0.1565168992178068
2021-08-02,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0015503247644757102,0.16301055233422782,True,True,False,0.25,True,BTC-USD,crypto,0.16301055233422782
2021-08-03,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.001571601047976184,0.1520226215524495,True,True,False,0.25,True,BTC-USD,crypto,0.1520226215524495
2021-08-04,Asset-Class Momentum Rotation,False,37,37,1.0,0.0015841576141366553,0.14905787511143714,True,True,False,0.25,True,BTC-USD,crypto,0.14905787511143714
2021-08-05,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0015577689915252737,0.15238734068942963,True,True,False,0.25,True,BTC-USD,crypto,0.15238734068942963
2021-08-06,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0015307020084215108,0.1547554509258536,True,True,False,0.25,True,BTC-USD,crypto,0.1547554509258536
2021-08-09,Asset-Class Momentum Rotation,False,37,37,1.0,0.001486686551840927,0.16014011064252742,True,True,False,0.25,True,BTC-USD,crypto,0.16014011064252742
2021-08-10,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0014267906402796098,0.16702609143144678,True,True,False,0.25,True,BTC-USD,crypto,0.16702609143144678
2021-08-11,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0014007031606214624,0.1619603262265324,True,True,False,0.25,True,BTC-USD,crypto,0.1619603262265324
2021-08-12,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0013602359715273898,0.15740747865298738,True,True,False,0.25,True,BTC-USD,crypto,0.15740747865298738
2021-08-13,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0013763503542232553,0.1554560845507241,True,True,False,0.25,True,BTC-USD,crypto,0.1554560845507241
2021-08-16,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0013225194321276775,0.1581911135300913,True,True,False,0.25,True,BTC-USD,crypto,0.1581911135300913
2021-08-17,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.001332233097596059,0.1530177338054609,True,True,False,0.25,True,BTC-USD,crypto,0.1530177338054609
2021-08-18,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0013743156296555426,0.1534212400792115,True,True,False,0.25,True,BTC-USD,crypto,0.1534212400792115
2021-08-19,Asset-Class Momentum Rotation,False,37,37,1.0,0.0013649407952268326,0.15222413574541369,True,True,False,0.25,True,BTC-USD,crypto,0.15222413574541369
2021-08-20,Asset-Class Momentum Rotation,False,37,37,1.0,0.0013200493776365173,0.1523925118153501,True,True,False,0.25,True,BTC-USD,crypto,0.1523925118153501
2021-08-23,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0012918005420074056,0.15739536733167409,True,True,False,0.25,True,BTC-USD,crypto,0.15739536733167409
2021-08-24,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.001251091965556023,0.15317654330875746,True,True,False,0.25,True,BTC-USD,crypto,0.15317654330875746
2021-08-25,Asset-Class Momentum Rotation,False,37,37,1.0,0.0012837592357920725,0.1525251499471349,True,True,False,0.25,True,BTC-USD,crypto,0.1525251499471349
2021-08-26,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0012535978620599865,0.1541390977866368,True,True,False,0.25,True,BTC-USD,crypto,0.1541390977866368
2021-08-27,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0013010878922659552,0.15295914144343475,True,True,False,0.25,True,BTC-USD,crypto,0.15295914144343475
2021-08-30,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0012482059580081614,0.15232188528981205,True,True,False,0.25,True,BTC-USD,crypto,0.15232188528981205
2021-08-31,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0012898177272614756,0.15057833732728831,True,True,False,0.25,True,BTC-USD,crypto,0.15057833732728831
2021-09-01,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0012579110287318496,0.14821089070700227,True,True,False,0.25,True,BTC-USD,crypto,0.14821089070700227
2021-09-02,Asset-Class Momentum Rotation,False,37,37,1.0,0.0012174703166057336,0.14830798392934408,True,True,False,0.25,True,BTC-USD,crypto,0.14830798392934408
2021-09-03,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0012150720448464991,0.14882276611310502,True,True,False,0.25,True,BTC-USD,crypto,0.14882276611310502
2021-09-06,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0011902025025397158,0.14919531129541236,True,True,False,0.25,True,BTC-USD,crypto,0.14919531129541236
2021-09-07,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0011780040497435557,0.1553650349399651,True,True,False,0.25,True,BTC-USD,crypto,0.1553650349399651
2021-09-08,Asset-Class Momentum Rotation,False,37,37,1.0,0.001276826072362444,0.15104422218405403,True,True,False,0.25,True,BTC-USD,crypto,0.15104422218405403
2021-09-09,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0012897831608046242,0.14921546310101738,True,True,False,0.25,True,BTC-USD,crypto,0.14921546310101738
2021-09-10,Asset-Class Momentum Rotation,False,37,37,1.0,0.0013069361051962864,0.15036464440265052,True,True,False,0.25,True,BTC-USD,crypto,0.15036464440265052
2021-09-13,Asset-Class Momentum Rotation,False,37,37,0.9999999999999998,0.0013326711280555123,0.1496626285426657,True,True,False,0.25,True,BTC-USD,crypto,0.1496626285426657
2021-09-14,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0013330605158943898,0.14906624045048644,True,True,False,0.25,True,BTC-USD,crypto,0.14906624045048644
2021-09-15,Asset-Class Momentum Rotation,False,37,37,1.0,0.0013275417800212872,0.15361731249435845,True,True,False,0.25,True,BTC-USD,crypto,0.15361731249435845
2021-09-16,Asset-Class Momentum Rotation,False,37,37,1.0,0.0012925232836683742,0.15354592496254607,True,True,False,0.25,True,BTC-USD,crypto,0.15354592496254607
2021-09-17,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0013028811580989882,0.15422048781032965,True,True,False,0.25,True,BTC-USD,crypto,0.15422048781032965
2021-09-20,Asset-Class Momentum Rotation,False,37,37,0.9999999999999997,0.0013239952970572322,0.15577615708330567,True,True,False,0.25,True,BTC-USD,crypto,0.15577615708330567
2021-09-21,Asset-Class Momentum Rotation,False,37,37,1.0,0.0014444082899163658,0.15215178502977328,True,True,False,0.25,True,BTC-USD,crypto,0.15215178502977328
2021-09-22,Asset-Class Momentum Rotation,True,37,37,1.0000000000000002,0.001585751244654013,0.1346755768398664,True,True,True,0.25,True,BTC-USD,crypto,0.1346755768398664
2021-09-23,Asset-Class Momentum Rotation,False,37,37,0.9999999999999997,0.0015125068054431309,0.13673316732812388,True,True,False,0.25,True,BTC-USD,crypto,0.13673316732812388
2021-09-24,Asset-Class Momentum Rotation,False,37,37,1.0,0.0014590710164379891,0.13904200229481525,True,True,False,0.25,True,BTC-USD,crypto,0.13904200229481525
2021-09-27,Asset-Class Momentum Rotation,False,37,37,1.0,0.001485071823245191,0.13637362734849767,True,True,False,0.25,True,BTC-USD,crypto,0.13637362734849767
2021-09-28,Asset-Class Momentum Rotation,False,37,37,0.9999999999999999,0.0014942845552758234,0.1357839824282878,True,True,False,0.25,True,BTC-USD,crypto,0.1357839824282878
2021-09-29,Asset-Class Momentum Rotation,False,37,37,1.0,0.0015008892105877174,0.13460207648017755,True,True,False,0.25,True,BTC-USD,crypto,0.13460207648017755
2021-09-30,Asset-Class Momentum Rotation,False,37,37,1.0,0.001487093821554288,0.13485282923012062,True,True,False,0.25,True,BTC-USD,crypto,0.13485282923012062
2021-10-01,Asset-Class Momentum Rotation,False,37,37,1.0000000000000002,0.0014528040198405518,0.13881987344982893,True,True,False,0.25,True,BTC-USD,crypto,0.13881987344982893
